Company,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
ENDURANCE,19-OCT-2016,04-APR-2022,1354 days,100000.0,27210.840259111283,-72.78915974088872,79.16215798423207,100.0,30167.86792528801,77.59235347735348,1042 days,83,82,1,-12225.325659040256,60.97560975609756,6.856929558793766,-39.56598132525961,1.3879804859418732,-4.483948214707727,2 days 11:31:12,12 days 08:15:00,0.4338200311744059,-738.5833424615669,-87.61785678423364,-0.38137683883498485,0.001344506006434087,-19.005654889559505
ENGINERSIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,25732.67182695988,-74.26732817304013,-45.92205705102431,100.0,37009.542975155506,80.60760099261664,1273 days,105,105,0,0.0,42.857142857142854,5.269463341133827,-37.17504021197007,1.7607064777304429,-3.2856705288760786,2 days 17:04:00,11 days 16:24:00,0.446306370745546,-707.3078873622867,-86.17503264192167,-0.33960208798996827,0.00032478903660743456,-19.00245217289414
ESCORTS,01-JAN-2016,04-APR-2022,1549 days,100000.0,38693.72174580251,-61.30627825419749,937.0446533490124,100.0,25144.806443443675,73.47400208911972,1348 days,89,88,1,-935.0843960512575,47.72727272727273,11.413618399752732,-29.46422556898999,2.1749441609039826,-3.6667441649163743,2 days 13:08:34.285714285,10 days 06:15:39.130434782,0.44121746322498234,-686.0362938425708,-73.32219733614859,-0.27284847254740013,0.002809583884128908,-18.964633414017147
EXIDEIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,42552.847241238574,-57.44715275876142,7.799253984401622,100.0,43097.40481477154,68.30997680591786,1339 days,100,100,0,0.0,51.0,6.224608696553855,-22.26025177962976,1.4817285293192457,-3.087951276972617,2 days 09:52:56.470588235,12 days 01:57:33.061224489,0.5331484826096512,-574.4715275876138,-105.38853779408316,-0.26695916797824415,0.0001348132104049385,-19.036532999598123
FEDERALBNK,01-JAN-2016,04-APR-2022,1549 days,100000.0,33233.90431939668,-66.76609568060331,79.98244073748941,100.0,28672.800851474294,77.18246807451911,1336 days,92,92,0,0.0,55.434782608695656,12.097897420627547,-46.23307236855475,1.8885051253220535,-4.468035246571418,2 days 19:17:38.823529411,12 days 14:02:55.609756097,0.4406037190634225,-725.7184313109057,-76.54086715496338,-0.29620941319609745,0.002192053950643984,-18.976006552426888
FORTIS,01-JAN-2016,04-APR-2022,1549 days,100000.0,87976.01596337126,-12.02398403662874,48.98785425101187,100.0,54217.79243482015,43.26096436491621,886 days,111,111,0,0.0,56.75675675675676,7.606847952852297,-15.82222566490671,1.5693571173955378,-2.222558549130105,3 days 16:22:51.428571428,10 days 23:00:00,0.8882029438976731,-108.32418051016953,-81.25574875247221,-0.06873472048306561,0.0021425642196001115,-18.991300153105662
FCONSUMER,25-OCT-2016,04-APR-2022,1350 days,100000.0,9236.612812373365,-90.76338718762663,-78.03837953091679,100.0,22800.142956978874,94.08067713947425,1044 days,80,79,1,-3200.6085228364773,60.75949367088608,16.017206982543637,-64.8769938361643,3.0313717775760276,-9.32987161476589,3 days 23:30:00,18 days 07:44:30.967741935,0.4277704953481925,-1108.3896033517735,-50.12912285914372,-0.5046982021022071,0.009859414191013409,-18.804858286693687
FRETAIL,13-DEC-2017,04-APR-2022,1066 days,100000.0,4450.2675467253575,-95.54973245327464,-93.64277544796036,100.0,17529.70742071688,96.20089888049583,928 days,67,66,1,-1758.9951863068045,45.45454545454545,15.159876471611689,-70.68542738897438,2.8493342726117334,-7.868028292986427,3 days 04:48:00,15 days 09:20:00,0.2948105680447412,-1421.0717767722408,-51.58515512714902,-0.6813732451519985,0.005536412910838115,-18.81680953627018
GAIL,01-JAN-2016,04-APR-2022,1549 days,100000.0,46394.80378336192,-53.605196216638085,55.49572074237854,100.0,44067.9830051974,60.91774954371763,881 days,104,104,0,0.0,49.03846153846153,6.947568257755819,-31.8139679870092,1.6608656123135144,-2.809438709303965,3 days 03:45:52.941176470,10 days 06:20:22.641509433,0.5657535264409809,-515.434579006135,-91.24910987928455,-0.2717350008882095,0.0009862572322225207,-19.014010135830844
GMRINFRA,01-JAN-2016,04-APR-2022,1549 days,100000.0,78337.65889219688,-21.662341107803122,137.68996960486365,100.0,52781.98127515406,48.94403565001305,1029 days,112,112,0,0.0,66.96428571428571,12.964618270836665,-25.810629675810446,1.9615426699078036,-4.306333716537025,3 days 04:09:36,12 days 22:42:09.729729729,0.8644319761592388,-193.41375989109997,-72.61447686940255,-0.11422243882695615,0.0017619860667900103,-18.962694981472264
GICRE,25-OCT-2017,04-APR-2022,1101 days,100000.0,16285.00010935939,-83.71499989064061,-72.73247169163892,100.0,14507.285142636223,84.86794307132863,904 days,59,59,0,0.0,49.152542372881356,8.077198829848482,-47.950923026403444,1.8103268039058547,-6.7781343425326295,3 days 01:39:18.620689655,19 days 17:36:00,0.2127943416299424,-1418.8983032311971,-74.50364139707249,-0.5327202344281416,0.0022687178484491416,-18.966749543891588
GLENMARK,01-JAN-2016,04-APR-2022,1549 days,100000.0,17159.924945064384,-82.84007505493561,-50.17591339648148,100.0,25170.75024709504,85.04838966068438,1299 days,96,96,0,0.0,53.125,3.822113315276001,-39.48427758728179,1.289463970588736,-4.81949025140649,3 days 04:14:07.058823529,14 days 01:04:00,0.29950854664665566,-862.9174484889124,-86.77443315539189,-0.3996287132957747,0.0003776207252500252,-19.00346346691828
GODREJAGRO,16-OCT-2017,04-APR-2022,1107 days,100000.0,46000.85953629915,-53.999140463700854,-8.352220263577603,100.0,24503.57345162434,65.40343581862498,1080 days,73,73,0,0.0,42.465753424657535,11.78874347939087,-34.907886533665824,2.0740810981176616,-3.0726024017763245,4 days 02:19:21.290322580,10 days 03:25:42.857142857,0.40262720888197623,-739.7142529274083,-91.17885821937935,-0.3453670838522501,0.0018707832542897743,-19.01397617145155
GODREJCP,01-JAN-2016,04-APR-2022,1549 days,100000.0,48168.705929627366,-51.831294070372635,72.27003464848609,100.0,50048.2666812835,66.94472103522176,885 days,104,104,0,0.0,54.807692307692314,4.750582774320981,-20.3959970205623,1.2123216480947119,-2.8499412510655624,3 days 03:22:06.315789473,10 days 10:12:45.957446808,0.5780724085629296,-498.377827599737,-102.64496085787401,-0.23620110104582648,3.281233000537546e-05,-19.032938301262394
GODREJIND,01-JAN-2016,04-APR-2022,1549 days,100000.0,26423.123938467936,-73.57687606153206,23.633524206142553,100.0,26840.127948110177,74.99844965245494,1528 days,93,92,1,-8498.63089844177,47.82608695652174,10.312170458936833,-36.47924866457306,1.9402628978397383,-3.6102738645220227,3 days 04:54:32.727272727,10 days 23:30:00,0.39680282902273073,-707.3722300335903,-101.80337656454769,-0.3589403436856619,0.0006333863688621296,-19.031325031347528
GODREJPROP,01-JAN-2016,04-APR-2022,1549 days,100000.0,38379.40974168112,-61.62059025831888,399.0356083086065,100.0,28646.65023979598,65.34353400271011,1524 days,82,82,0,0.0,58.536585365853654,7.154052249414882,-39.708822188360536,2.0166852424181867,-5.047045230485738,3 days 11:00:00,14 days 14:49:24.705882353,0.5064011033202092,-751.4706129063281,-74.38178333762723,-0.309147393078319,0.0018334381512265607,-18.96835809062075
GRAPHITE,01-JAN-2016,04-APR-2022,1549 days,100000.0,12285.402343051115,-87.71459765694888,528.9611143354595,100.0,25948.0266043575,91.67703267216739,883 days,81,81,0,0.0,50.617283950617285,7.891691786592836,-51.92738346441587,2.688910306895351,-6.707593877615703,2 days 23:24:52.682926829,14 days 19:12:00,0.46118878082009834,-1082.8962673697388,-64.7750408848508,-0.4252568618483501,0.002330156069760766,-18.923628196490405
GRASIM,01-JAN-2016,04-APR-2022,1549 days,100000.0,42874.196062504,-57.125803937496,122.90491672749,100.0,32636.55542979881,68.41629478646658,1354 days,89,89,0,0.0,61.79775280898876,5.758830827284448,-30.738534661300665,1.39865530305257,-4.3866803291738385,3 days 09:36:00,13 days 17:38:49.411764705,0.48134357415393936,-641.8629655898425,-90.17868797482693,-0.2644237962307776,0.0014078661097083399,-19.011732183379593
GSPL,01-JAN-2016,04-APR-2022,1549 days,100000.0,68909.02039001697,-31.090979609983027,92.65119549929788,100.0,51830.146594478785,50.30475844475145,1041 days,116,116,0,0.0,55.172413793103445,4.945255662496658,-23.154976758471456,1.4789308153313594,-2.4096535364334186,3 days 01:30:00,10 days 15:13:50.769230769,0.7233922468950925,-268.0256862929573,-97.11109664203157,-0.1669966177305762,0.0002540872461862859,-19.02483772505103
HEG,01-JAN-2016,04-APR-2022,1549 days,100000.0,14165.950240274717,-85.83404975972529,681.4558538610574,100.0,27038.904790585773,90.77935033665257,885 days,84,84,0,0.0,61.904761904761905,9.92291629968754,-46.27203373460544,2.2255183293997085,-8.231268426492557,3 days 10:36:55.384615384,16 days 15:00:00,0.440897584578022,-1021.8339257110154,-54.93527033459822,-0.4065222543738598,0.008074117463022402,-18.856377516674698
HCLTECH,01-JAN-2016,04-APR-2022,1549 days,100000.0,55898.56851124582,-44.10143148875418,180.67292459744917,100.0,41986.92851464053,52.61024724739581,1472 days,105,105,0,0.0,50.476190476190474,5.3693125786800415,-23.019335692106342,1.1841584020598337,-2.210399046544966,3 days 00:00:00,9 days 00:00:00,0.5166010544033341,-420.0136332262302,-118.6679866328795,-0.2434434384437632,0.00042952853398259885,-19.051061050096447
HDFCAMC,06-AUG-2018,04-APR-2022,905 days,100000.0,42378.87592283931,-57.62112407716069,29.684187339959543,100.0,17335.16443102815,63.81403948079263,886 days,56,56,0,0.0,48.214285714285715,5.035665318774782,-25.435755973748176,1.8430477166339037,-4.264764368881236,2 days 19:33:20,12 days 12:24:49.655172413,0.32422931737341165,-1028.9486442350121,-91.58217752950856,-0.45862507808430053,0.000354453673045491,-19.01404451411842
HDFCBANK,01-JAN-2016,04-APR-2022,1549 days,100000.0,54746.92939724532,-45.253070602754676,204.34902411021793,100.0,38621.969930580715,52.98940396530297,1527 days,104,104,0,0.0,32.69230769230769,5.859922706768259,-24.952899612207,1.400673307906032,-1.4647685259566505,2 days 17:38:49.411764705,6 days 13:42:51.428571428,0.4084897048654092,-435.1256788726416,-124.22541486001863,-0.249753349008398,0.0008207512944415255,-19.05574458403159
HDFCLIFE,17-NOV-2017,04-APR-2022,1084 days,100000.0,46215.552893991284,-53.78444710600871,65.93151479976748,100.0,27134.502922890933,62.66000056976962,1011 days,75,75,0,0.0,34.66666666666667,5.876935817509276,-22.212777853636805,1.76103885916968,-2.3411720528321918,2 days 12:00:00,9 days 07:20:48.979591836,0.376822638371687,-717.1259614134494,-89.21733002824959,-0.36525338816027103,0.0023012463289673385,-19.009521421951113
HAVELLS,01-JAN-2016,04-APR-2022,1549 days,100000.0,56754.11609435967,-43.24588390564033,267.9812938425563,100.0,38119.66131440054,49.45731131167023,1351 days,91,91,0,0.0,57.14285714285714,11.039124105907524,-17.828506803183487,1.3653586468620995,-3.0826950128359636,2 days 20:46:09.230769230,11 days 23:23:04.615384615,0.5709321465762693,-475.22949346857547,-102.64751538090272,-0.25264179522425284,0.0005992283222211556,-19.033055403146896
HEROMOTOCO,01-JAN-2016,04-APR-2022,1549 days,100000.0,29349.831446075827,-70.65016855392417,-13.934960257627305,100.0,36259.873885185,75.10985966673805,1361 days,102,101,1,-4726.315577938742,43.56435643564357,10.359379085422601,-26.64581172399093,1.5949259824616484,-2.93126544212643,3 days 01:05:27.272727272,10 days 21:53:41.052631578,0.40508015836002814,-652.7114156038151,-100.55430307664395,-0.33402341583362366,0.000970775697910445,-19.0295737924019
HEXAWARE,01-JAN-2016,30-OCT-2020,1196 days,100000.0,64757.14510538013,-35.242854894619875,94.14432989690727,100.0,37193.73269177834,57.74380550270669,569 days,79,79,0,0.0,55.69620253164557,6.397175564568899,-27.90700223790841,2.074852018838538,-3.470828392785965,3 days 03:49:05.454545454,10 days 15:05:08.571428571,0.7129551117968684,-446.11208727366943,-86.35256278451273,-0.21507720485653112,0.0009656401725583508,-19.00366731605158
HINDALCO,01-JAN-2016,04-APR-2022,1549 days,100000.0,93962.59825560535,-6.037401744394651,591.9905771495871,100.0,54145.233145542006,62.44377625482056,808 days,106,105,1,2422.8660799062345,68.57142857142857,8.691679347956008,-46.37480901252711,2.0643624700284304,-4.116032329330961,2 days 21:20:00,11 days 23:16:21.818181818,0.9453362168596046,-80.57397927905618,-81.00172616104935,-0.023327714690085207,0.0012597397443381414,-18.99064178119374
HINDPETRO,01-JAN-2016,04-APR-2022,1549 days,100000.0,49734.068825895236,-50.265931174104765,47.40447957839211,100.0,36439.04223631119,59.1982939319596,1099 days,92,92,0,0.0,60.86956521739131,7.8045375543730495,-18.239741779272727,1.823546854954397,-4.503740246685575,3 days 22:17:08.571428571,15 days 09:20:00,0.6074759304784584,-546.3688171098339,-71.8843883345036,-0.2563519969339085,0.002364300931460872,-18.959197279403554
HINDUNILVR,01-JAN-2016,04-APR-2022,1549 days,100000.0,44189.1852347604,-55.810814765239606,148.49103963574785,100.0,35174.8846685637,60.636517190640724,1472 days,85,85,0,0.0,43.529411764705884,7.598627551931131,-15.060260379683738,1.0224459272397017,-2.3901803192502453,2 days 14:55:08.108108108,11 days 09:30:00,0.36731700927426836,-656.597820767525,-144.0562563723503,-0.2886996725844217,0.0006436884855147962,-19.068244150808226
HINDZINC,01-JAN-2016,04-APR-2022,1549 days,100000.0,57089.90875488293,-42.91009124511707,117.93496480053709,100.0,32799.438348862896,64.47978836453008,1312 days,86,86,0,0.0,51.162790697674424,11.041248587965868,-27.633062470941283,1.8391995472284932,-3.0084256596431396,4 days 01:05:27.272727272,12 days 03:25:42.857142857,0.5822468476914083,-498.9545493618267,-100.11995525948656,-0.1918936521876021,0.000711396635127767,-19.029408849452224
HUDCO,19-MAY-2017,04-APR-2022,1209 days,100000.0,14198.113789197407,-85.80188621080259,-51.68849069607159,100.0,17101.850107936712,87.24887656353575,1153 days,66,66,0,0.0,43.93939393939394,4.202510523236355,-43.42508059120492,1.439227713032036,-5.761820587827039,3 days 04:57:55.862068965,15 days 02:35:40.540540540,0.18263494673057432,-1300.028578951554,-80.70188610102065,-0.5103816489277582,0.0020114054715086507,-18.987592178698616
HDFC,01-JAN-2016,04-APR-2022,1549 days,100000.0,60725.74263341372,-39.274257366586276,112.964360920179,100.0,49524.45547168057,46.931679932422746,1524 days,117,117,0,0.0,49.572649572649574,4.467204816630313,-28.909108656084285,1.1846697693067332,-1.8837235400604553,3 days 05:47:35.172413793,7 days 17:53:53.898305084,0.5802890195172746,-335.6774133896257,-96.69791608254128,-0.23628238177160088,0.0009331148325673471,-19.02405837120756
ICICIBANK,01-JAN-2016,04-APR-2022,1549 days,100000.0,86174.41326960274,-13.825586730397262,212.2673470241319,100.0,50930.474944592315,47.43899253230756,551 days,109,109,0,0.0,54.12844036697248,9.614791134787804,-29.901271050927917,1.916980579815089,-2.3430335117203387,3 days 05:17:17.288135593,8 days 22:04:48,0.8803951263765174,-126.84024523300229,-82.87943079405156,-0.07262873403961055,0.0021714556554514367,-18.995507627485694
ICICIGI,27-SEP-2017,04-APR-2022,1119 days,100000.0,94699.10899604276,-5.300891003957236,98.17234292425121,100.0,47703.69866567375,39.06400072516714,212 days,88,88,0,0.0,63.63636363636363,9.392640474313017,-19.340166738195574,1.3717422890328996,-2.422897676786691,2 days 20:34:17.142857142,10 days 10:30:00,0.937958461102858,-60.23739777224125,-92.22391761587437,-0.04507712632948053,0.0019466112045305162,-19.016493342024297
ICICIPRULI,29-SEP-2016,04-APR-2022,1366 days,100000.0,70970.45141469693,-29.029548585303072,71.11409847084515,100.0,39223.14830728755,58.51442825861014,1163 days,86,86,0,0.0,59.30232558139535,11.07912315111792,-26.860306553541292,2.1938914490234525,-3.830923956510591,3 days 02:49:24.705882352,13 days 10:17:08.571428571,0.7683080281707134,-337.5528905267802,-77.8903648718612,-0.14962722364707537,0.0030455159210575804,-18.984570024382585
IDBI,01-JAN-2016,04-APR-2022,1549 days,100000.0,24159.28205629287,-75.84071794370713,-49.999999999999666,100.0,32335.557172068617,80.44194236291722,1261 days,108,108,0,0.0,51.85185185185185,8.826979189083122,-37.39475359555976,2.260898085073386,-4.634531326542413,3 days 18:00:00,11 days 22:36:55.384615384,0.4840350467250134,-702.2288698491401,-62.475769066493804,-0.3536244949352823,0.00451375690954563,-18.91152534801603
IDFCFIRSTB,16-JAN-2019,04-APR-2022,797 days,100000.0,32435.281211472888,-67.56471878852712,-9.720785935884368,100.0,15506.288122428561,71.23773536527844,734 days,49,49,0,0.0,53.06122448979592,6.826777945646848,-41.42919694628458,1.6951340401572594,-5.9859032593990715,2 days 20:18:27.692307692,13 days 10:26:05.217391304,0.2697971733631659,-1378.871812010756,-62.094895015863955,-0.5655421421492641,0.0012870751627709557,-18.9078975976905
ITC,01-JAN-2016,04-APR-2022,1549 days,100000.0,33774.865830620314,-66.22513416937969,17.001786286813214,100.0,32210.430338702332,71.78470305467144,1370 days,88,88,0,0.0,51.13636363636363,5.8618908707798,-28.78154464436518,1.0319242316835424,-3.3806755574270584,3 days 22:24:00,14 days 13:57:12.558139534,0.3440508639935464,-752.5583428338604,-109.06458599678544,-0.3143863605629096,0.00040793480451512784,-19.040899034959438
IBULHSGFIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,3958.4345050771662,-96.04156549492284,-76.44260178073829,100.0,20137.825051899254,96.83849963925533,1530 days,91,91,0,0.0,61.53846153846154,13.681854188059276,-57.34289582111647,2.3041135292200834,-10.552913354229137,3 days 01:42:51.428571428,17 days 04:48:00,0.2666918051229796,-1055.4018186255257,-44.74778396398419,-0.5501684543058731,0.009629947775661873,-18.728550642487
IBVENTURES,30-OCT-2018,27-OCT-2020,494 days,100000.0,16626.418461480644,-83.37358153851936,-53.894457191160484,100.0,5518.937111504803,85.01174903963386,475 days,20,19,1,-4166.553875282112,57.89473684210527,15.529975810693951,-56.75142430093286,4.056681797256726,-19.425938692926337,3 days 08:43:38.181818181,28 days 15:00:00,0.1992889603353279,-4168.790929644066,-42.02158403489501,-0.8638472976198541,0.012134211023208982,-18.67220519636598
INDIANB,01-JAN-2016,04-APR-2022,1549 days,100000.0,10581.818109161439,-89.41818189083857,40.57466260339633,100.0,25220.375029117255,91.26138442629419,1208 days,87,87,0,0.0,56.32183908045977,7.240545005008868,-48.684666770122455,2.0335615963588247,-7.466750716709929,3 days 07:20:48.979591836,17 days 08:12:37.894736842,0.40296460585725796,-1027.79519414757,-65.46968897204825,-0.4503011260577837,0.0029180639656472573,-18.927147880817053
INDHOTEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,40337.67837100698,-59.66232162899302,98.5056039850566,100.0,37912.85636810075,66.61288998843102,1523 days,109,109,0,0.0,60.550458715596335,4.89298090116079,-46.102250623441364,1.1762531300225134,-3.424141044392244,3 days 16:00:00,11 days 14:30:41.860465116,0.46976924492222405,-547.3607488898443,-79.76640349657077,-0.28912600080021134,0.0010137979380775448,-18.98602823224296
IOC,01-JAN-2016,04-APR-2022,1549 days,100000.0,35176.94730395969,-64.8230526960403,12.916628196841828,100.0,33970.727948311935,69.41184929336922,1200 days,94,94,0,0.0,54.25531914893617,4.503633653762114,-26.539166978925728,1.6067257969749966,-4.068313577243508,2 days 12:14:07.058823529,15 days 08:22:19.534883721,0.46819873695615916,-689.6069435748974,-95.30705989714876,-0.31439064585398263,0.0,-19.021259094285906
IGL,01-JAN-2016,04-APR-2022,1549 days,100000.0,48044.9118997306,-51.9550881002694,271.9043552519219,100.0,38243.352845829424,57.673361193541716,1530 days,93,93,0,0.0,48.38709677419355,6.214612689728968,-25.918567390325393,1.6994703551221502,-2.888110021395974,2 days 19:12:00,10 days 09:00:00,0.5389644736674623,-558.6568612932195,-102.99824924670386,-0.27505679403991456,0.0001993193951291158,-19.033426048987046
INDUSINDBK,01-JAN-2016,04-APR-2022,1549 days,100000.0,28510.43194391858,-71.48956805608142,2.4225761269909274,100.0,35098.44418171329,86.93401519804688,1356 days,104,104,0,0.0,57.692307692307686,7.591117708359814,-64.48226847321946,2.01132334769169,-4.494977048754983,2 days 21:12:00,10 days 09:49:05.454545454,0.4505283290127972,-687.3996928469375,-56.252229446652336,-0.2944636120649817,0.007234713726410967,-18.892349367512317
NAUKRI,01-JAN-2016,04-APR-2022,1549 days,100000.0,141335.8212573683,41.33582125736831,432.40340909090753,100.0,74872.84551174928,37.45955440510308,268 days,117,117,0,0.0,66.66666666666666,8.216861448954777,-12.07500214793511,1.6856629722936074,-2.3485369898982067,3 days 04:36:55.384615384,8 days 23:23:04.615384615,1.3213424936609497,353.29761758434506,-85.16151283775935,0.22674523550421583,0.0019531732059944944,-19.001836073397122
INFY,01-JAN-2016,04-APR-2022,1549 days,100000.0,82629.74260432452,-17.370257395675477,240.73142484890107,100.0,45734.337260438864,47.69455880764418,1434 days,105,105,0,0.0,58.0952380952381,5.761014754334748,-18.717769413897376,1.2481432758505,-2.0468963635883908,3 days 08:39:20.655737704,8 days 10:54:32.727272727,0.7880769263269369,-165.43102281595702,-111.5554764870636,-0.09217769736370121,0.0006175633033750018,-19.044241186956818
INDIGO,01-JAN-2016,04-APR-2022,1549 days,100000.0,66762.76520786711,-33.23723479213289,49.95347798578322,100.0,39758.79505045061,63.615187309512955,1458 days,105,105,0,0.0,63.8095238095238,8.379111267058503,-23.39761694518151,2.131325117488543,-4.4381158803524885,3 days 07:52:50.149253731,12 days 19:34:44.210526315,0.7464962188895679,-316.54509325840843,-74.61236908258675,-0.14275111526083498,0.0011530338395924346,-18.969906335228448
IPCALAB,01-JAN-2016,04-APR-2022,1549 days,100000.0,55703.80257602504,-44.29619742397496,38.81853697965765,100.0,28231.542012377206,53.80172021285775,1529 days,93,93,0,0.0,53.76344086021505,5.6960954059543125,-22.907012467083124,1.8409767099077192,-3.299654462582688,3 days 05:45:36,12 days 04:27:54.418604651,0.5528584305186821,-476.3031981072578,-106.85523928937636,-0.23938457081252007,0.0005204018664326642,-19.03855972419639
JSWENERGY,01-JAN-2016,28-JUL-2021,1379 days,100000.0,66142.05128901718,-33.857948710982825,192.49855741488759,100.0,37894.26182100606,55.79342163148146,1360 days,101,101,0,0.0,63.366336633663366,10.548645165609466,-31.725832477629417,1.7435559681941393,-3.7234060155313395,3 days 03:45:00,12 days 11:40:32.432432432,0.7040575115558914,-335.22721496022587,-84.88317144656257,-0.18575392325596696,0.0006318327696386713,-19.000250900502397
JSWSTEEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,119313.95128836224,19.313951288362237,613.4371957156775,100.0,59294.88370770476,58.12108000725424,941 days,113,113,0,0.0,69.02654867256636,7.388436645802941,-34.55439300474434,1.9607480039146303,-3.4447384302570945,2 days 19:04:36.923076923,10 days 08:13:42.857142857,1.145094862812713,170.91992290586063,-87.15349763249208,0.0731031494022515,0.0009020002663292393,-19.006196881912615
JINDALSTEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,60361.72971411561,-39.63827028588439,481.15711252653506,100.0,47119.944830258195,77.45870026303085,961 days,104,104,0,0.0,60.57692307692307,9.545497252718864,-46.33926868078515,2.6795126949582055,-4.711241935780294,2 days 17:54:17.142857142,12 days 00:00:00,0.7896057808362976,-381.13721428735084,-54.21982324505151,-0.14478688035293139,0.005228837743148294,-18.856966409209075
JUBLFOOD,01-JAN-2016,04-APR-2022,1549 days,100000.0,38293.75878526132,-61.706241214738675,276.70909948137694,100.0,24026.0646701153,68.74292001462943,1530 days,92,92,0,0.0,56.52173913043478,10.184558250619395,-27.05177263643666,1.7758994914522177,-4.346262959138486,3 days 00:55:23.076923076,11 days 20:24:00,0.42224208032102956,-670.7200132036814,-80.09359981849978,-0.2944708014668678,0.0017049336355884077,-18.987550280321734
JUBILANT,01-JAN-2016,03-FEB-2021,1261 days,100000.0,24309.52293522819,-75.69047706477181,144.74406395418237,100.0,23112.69998901159,85.3501221423777,1235 days,78,78,0,0.0,53.84615384615385,5.49916008857304,-38.6776581944623,1.824861087325678,-5.385813530281001,2 days 22:17:08.571428571,13 days 14:40:00,0.36136910900325425,-970.3907315996386,-71.51119480134234,-0.39359519158781653,0.0011381255666898498,-18.956244539070063
KOTAKBANK,01-JAN-2016,04-APR-2022,1549 days,100000.0,70633.02619154804,-29.366973808451963,152.46476452389115,100.0,44419.666725417715,35.51094703510222,1399 days,103,103,0,0.0,49.51456310679612,7.361483708648334,-14.549895684616637,1.4891771160088452,-2.037166560842699,3 days 05:10:35.294117647,8 days 12:55:23.076923076,0.6825550235941024,-285.1162505674955,-106.46558002930071,-0.22150381388551363,0.0006157384456884623,-19.038231085883986
L&TFH,01-JAN-2016,04-APR-2022,1549 days,100000.0,20208.280910399233,-79.79171908960076,29.612756264237404,100.0,24597.618257709353,83.88588947955907,1097 days,85,85,0,0.0,55.294117647058826,7.841774380841795,-45.24967562059315,2.099557058974501,-6.071188046811236,3 days 04:35:44.680851063,14 days 20:12:37.894736842,0.40671540699912545,-938.726106936479,-67.24918045568202,-0.3742546039148353,0.0017681819901994619,-18.937308836823505
LTTS,23-SEP-2016,04-APR-2022,1370 days,100000.0,73716.2248013288,-26.283775198671194,497.7272727272724,100.0,36502.862819027134,50.82296090693092,1012 days,86,86,0,0.0,58.139534883720934,13.77417024790382,-28.05404831643064,1.7299748755645172,-2.97205128284205,2 days 20:09:36,10 days 05:19:59.999999999,0.7288448149426883,-305.625293007804,-86.45128633183268,-0.15353746666512533,0.0023603071947434556,-19.00468456313205
LICHSGFIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,27648.852701747004,-72.351147298253,-24.2254352316318,100.0,27291.33150687479,81.42724645745841,1530 days,99,99,0,0.0,57.57575757575758,8.525707724360004,-41.28960850752031,1.9883760461953999,-5.1766956924041825,2 days 15:09:28.421052631,13 days 20:00:00,0.3994076095285368,-730.8196696793227,-76.13378744287245,-0.32096055752573527,0.002080716247176606,-18.974079594468243
LTI,21-JUL-2016,04-APR-2022,1413 days,100000.0,87843.44814386508,-12.156551856134916,803.1465022935782,100.0,42999.96279362844,39.68404283566731,877 days,87,87,0,0.0,67.81609195402298,8.983403475125625,-23.338666465209993,1.637678358407873,-3.6183257920105953,3 days 00:24:24.406779661,11 days 01:42:51.428571428,0.8855461098216685,-139.7304811049985,-104.38231101650577,-0.08297293704351502,0.0006626229373825539,-19.035701327415616
LT,01-JAN-2016,04-APR-2022,1549 days,100000.0,63422.35519443094,-36.577644805569065,112.49723666910967,100.0,46483.105422646935,60.46910628241903,1348 days,106,106,0,0.0,56.60377358490566,7.49104712090307,-32.39456859734306,1.3037852540906856,-2.475208972096942,3 days 05:36:00,10 days 06:46:57.391304347,0.6372127661958462,-345.0721208072549,-109.06347836420252,-0.16825413896808428,0.0006347832715063665,-19.041286996084064
LUPIN,01-JAN-2016,04-APR-2022,1549 days,100000.0,28694.846035428374,-71.30515396457162,-57.15756672537589,100.0,28473.89667163737,76.44469696127268,1497 days,100,100,0,0.0,56.00000000000001,7.812654319194359,-16.164438672247854,1.3012457562079396,-4.247264128884134,2 days 18:25:42.857142857,15 days 11:27:16.363636363,0.3449652772769734,-713.0515396457164,-97.57016614561175,-0.3333885138333566,0.0007666681063437814,-19.024909739641828
MRF,01-JAN-2016,04-APR-2022,1549 days,100000.0,52123.68342387853,-47.87631657612147,65.53968161983994,100.0,43531.43821102571,52.3852312157422,972 days,106,106,0,0.0,47.16981132075472,10.238426802172992,-17.726324098188137,1.6165113830774653,-2.4699225715007955,3 days 14:24:00,10 days 08:34:17.142857142,0.5787069782172375,-451.6633639256746,-116.49251564937494,-0.27168705450417124,0.0005558809937058441,-19.049001340566544
